score,API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
0.2185518443584442,Dock API,https://rapidapi.com/dock-labs-ag-dock-labs-ag-default/api/dock-api1/,dock-api1.p.rapidapi.com,GET:/credentials/{id},Get credential metadata and contents if persistent,credentials,[{}],"[{'参数名': ['password'], '参数类型': ['STRING'], '参数注意事项': ['The encryption password used when issuing/storing the credential']}]"
0.21853995323181152,REIT Property Data,https://rapidapi.com/reit-data-market-reit-data-market-default/api/reit-property-data1/,reit-property-data1.p.rapidapi.com,GET:property-info-basic,Get basic attributes for a property.,,"[{'参数名': ['property_id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
0.2185247242450714,Fotocasa,https://rapidapi.com/scraperium/api/fotocasa1/,fotocasa1.p.rapidapi.com,GET:List Homes,"List Home Properties. Requires locationId, lat and lon which can be obtained through autocomplete endpoint.",,[{}],"[{'参数名': ['onlyCount', 'isNewConstruction', 'minPrice', 'maxPrice', 'allFlats', 'intermediateFloors', 'apartment', 'penthouse', 'duplexApartment', 'loftType', 'groundFloor', 'studioType', 'allHouses', 'houseOrChalet', 'ruralProperty', 'semiDetached'], '参数类型': ['BOOLEAN', 'BOOLEAN', 'ENUM', 'ENUM', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['Returns only the number of properties in the selected location. All other parameters will be null. Fast response.', ""Set false if you want to get only second hand. Set true if you want to get only New construction (same as Buy > New Home). Don't include if you want to find all homes (Buy > Home)."", '', '', '', '', '', '', '', '', '', '', '', '', '', '']}]"
0.2184399962425232,Seloger,https://rapidapi.com/apidojo/api/seloger/,seloger.p.rapidapi.com,GET:properties/list,List properties with options and filters,,[{}],"[{'参数名': ['pageIndex', 'pageSize', 'districtIds', 'realtyTypes', 'transactionType', 'sortBy', 'includeNewConstructions', 'minimumFloor', 'maximumFloor', 'minimumGroundArea', 'maximumGroundArea', 'minimumLivingArea', 'maximumLivingArea', 'maximumPrice', 'bedrooms', 'rooms'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'BOOLEAN', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['For paging purpose', 'For paging purpose (Max is 50)', ""Either zipCodes OR districtIds parameter is required. The value of id fields under 'districts' JSON object returned in …/locations/search endpoint. Separated by comma for multiple values. Ex : 133051,133137,…"", 'One of the following : 1-Appartement | 2-Maison et Villa | 2048-Chateau | 128-Loft/Atelier/Surface | 4096-Hotel Particulier | 4-Parking/Box | 8-Terrain | 512-Immeuble | 1024-Batiment | 16-Boutique | 32-Local Commercial | 64-Bureau', 'One of the following : 1-Louer | 2-Acheter | 5-Viager | 6-Investir', 'One of the following : 0-Pertinence | 1-Prix croissant | 2-Prix decroissant | 10-Du + recent au + ancien | 9-Du + ancien au + recent | 5-Surface croissante | 6-Surface decroissante', 'Whether or not includes new constructions in listing', 'Filter by minimum number of floors', 'Filter by maximum number of floors', 'Filter by minimum ground area', 'Filter by maximum ground area', 'Filter by minimum living area', 'Filter by maximum living area', 'Filter by maximum price', 'Filter by number of bedrooms (1-5). Separated by comma for multiple values. Ex : 2,3', 'Filter by number of rooms (1-5). Separated by comma for multiple values. Ex : 2,3']}]"
0.2183774709701538,Public Holidays,https://rapidapi.com/standingapi-standingapi-default/api/public-holidays3/,public-holidays3.p.rapidapi.com,GET:Public Holiday Endpoint,"The Public Holiday API allows you to gett the public, local, religious, and other holidays of a particular country.",,"[{'参数名': ['country', 'year', 'month', 'day'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': [""The country's two letter ISO 3166-1 alpha-2 code."", 'The year to get the holiday(s) from.', 'The month to get the holiday(s) from, in the format of 1-12 (e.g., 1 is January, 2 is February, etc).', 'he day to get the holiday(s) from, in the format of 1-31.']}]",[{}]
0.21826976537704468,Zoopla,https://rapidapi.com/apidojo/api/zoopla/,zoopla.p.rapidapi.com,GET:properties/get-nearby,Get nearest points of interest,properties,"[{'参数名': ['listing_id'], '参数类型': ['NUMBER'], '参数注意事项': ['The value of listing_id field returned in …/properties/list endpoint']}]",[{}]
0.21826201677322388,Yaware.TimeTracker,https://rapidapi.com/api4yaware/api/yaware-timetracker/,api4yaware-yaware-data.p.rapidapi.com,POST:getEmployeesByLeftBeforeTimeYesterday,Returns employees who left work earlier yesterday,,[{}],"[{'参数名': ['limit'], '参数类型': ['STRING'], '参数注意事项': ['Number of user to be retrived']}]"
0.21823827922344208,Realty in US,https://rapidapi.com/apidojo/api/realty-in-us/,realty-in-us.p.rapidapi.com,GET:properties/list-sold (Deprecated),List sold properties,properties,[{}],"[{'参数名': ['postal_code', 'sort', 'prop_type', 'radius', 'age_min', 'age_max', 'sqft_min', 'sqft_max', 'lot_sqft_min', 'lot_sqft_max', 'price_min', 'price_max', 'lat_max', 'lat_min', 'lng_max', 'lng_min'], '参数类型': ['STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Zip code or postal code (do not use this parameter with city and state_code)', 'One of the followings : price_low|price_high', 'One of the followings (separated by comma for multiple values): single_family, condo, mobile, multi_family, farm, land', 'Radius in miles to look for properties', 'Min age of home', 'Max age of home', 'Min size of the properties', 'Max size of the properties', 'Min Lot/Acreage size', 'Max Lot/Acreage size', 'Option filter by setting min price', 'Option filter by setting max price', 'Look for properties in bounding box, this is the max latitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the min latitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the max longitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the min longitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.']}]"
0.21819518506526947,EU-LOTL Certificate Validation,https://rapidapi.com/Trust1Team/api/eu-lotl-certificate-validation/,trust1team-eu-lotl-certificate-validation-v1.p.rapidapi.com,GET:Service Status,Check service status,General,[{}],[{}]
0.21808429062366486,currencylayer,https://rapidapi.com/apilayer/api/currencylayer/,apilayer-currencylayer-v1.p.rapidapi.com,"GET:""historical"" endpoint - request exchange rates for a specific date","Make a request to the API's ""historical"" endpoint providing a valid ""date"" in the format ""YYYY-MM-DD""",,[{}],"[{'参数名': ['currencies', 'source'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['""currencies"" - request only specific currencies (e.g. EUR,CAD,GBP)', '""source"" - the currency to which all other exchange rates are relative (""Source Currency"")']}]"
0.21803288161754608,ae588,https://rapidapi.com/ae588/api/ae588/,ae588.p.rapidapi.com,GET:AE888,"AE888 - AE3888 là nhà cái số 1 hiện nay, cung cấp game đa dạng như đá gà, thể thao, lô đề online, tài xỉu. Ae588 ủy quyền Ae888 cung cấp link vào nhà cái.",,[{}],[{}]
0.21770736575126648,YC Hacker news official,https://rapidapi.com/RapidDevRel/api/yc-hacker-news-official/,yc-hacker-news-official.p.rapidapi.com,GET:ask stories,Up to 200 of the latest Ask HN Stories!,,[{}],[{}]
0.2175365835428238,GTmetrix,https://rapidapi.com/gtmetrix/api/gtmetrix/,gtmetrix-gtmetrix.p.rapidapi.com,GET:locations,Retrieve a list of possible testing locations,,[{}],[{}]
0.21734243631362915,nivito,https://rapidapi.com/osakajerka/api/nivito1/,nivito1.p.rapidapi.com,GET:Nivito,Nivito의 주방 싱크대는 현대적인 주방 개념을 완성하는 완벽한 액세서리입니다. 고급 소재로 제작되었으며 세련되고 미니멀한 디자인으로 주방에 현대적인 느낌을 줍니다.,,[{}],[{}]
0.21727028489112854,Datafield,https://rapidapi.com/antoinederoche/api/datafield-1/,community-datafield.p.rapidapi.com,GET:List items in an account,List items in an account,Teams,[{}],[{}]
0.2172023504972458,Working Hour Calculation,https://rapidapi.com/dwiwediaman/api/working-hour-calculation/,working-hour-calculation.p.rapidapi.com,POST:Calculate Hours,"Attendance API helps you do total hours calculation based on the checkin, checkout data. 🚀",,[{}],[{}]
0.21693092584609985,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:Search,Pdf text search,Search,"[{'参数名': ['projectid', 'issueuniqueid', 'query'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
0.21674832701683044,maunhadep,https://rapidapi.com/maunhadep/api/maunhadep/,maunhadep.p.rapidapi.com,GET:Mẫu nhà đẹp,"Mẫu nhà đẹp là nhóm của Công ty TNHH Thiết kế Thi công Nhà đẹp. Với mục đích muốn tạo ra một sân chơi chung, tham khảo những mẫu nhà đẹp và chia sẻ kinh nghiệm trong lĩnh vực thiết kế, thi công nhà. Chính vì thế nếu các bạn đang có nhu cầu xây nhà có thể vào tham khảo và thảo ...",,[{}],[{}]
0.21673078835010529,Apartments.com,https://rapidapi.com/epctex-epctex-default/api/apartments-com1/,apartments-com1.p.rapidapi.com,GET:getPropertyReviews,Returns all the reviews and comments of a property by its ID,Review,[{}],"[{'参数名': ['page'], '参数类型': ['STRING'], '参数注意事项': ['Page of the list']}]"
0.21656805276870728,Pamfax,https://rapidapi.com/pamfax/api/pamfax/,pamfax-pamfax.p.rapidapi.com,GET:ListAvailableItems,"Returns a list of available items from the shop. When a user is logged in, it will also contain the items only available to validated customers.",Shopping,"[{'参数名': ['apikey', 'apicheck', 'usertoken'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['description', 'description', '']}]",[{}]
0.21636159718036652,Datafield,https://rapidapi.com/antoinederoche/api/datafield-1/,community-datafield.p.rapidapi.com,GET:Get Results of a Campaign,Get results of a campaign,Survey,"[{'参数名': ['after', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['timestamp', '']}]",[{}]
0.2162993997335434,Paperlit,https://rapidapi.com/Paperlit/api/paperlit/,paperlit.p.rapidapi.com,GET:List Transactions by deviceId,Transactions based on device id specifications,Paperlit Store,"[{'参数名': ['deviceid', 'projectId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
0.21560758352279663,CloudWays,https://rapidapi.com/chobim80/api/cloudways1/,cloudways1.p.rapidapi.com,GET:GET,Response Class (Status 200),,[{}],[{}]
0.2155686318874359,User Auth,https://rapidapi.com/tvu-networks-tvu-networks-default/api/user-auth2/,user-auth2.p.rapidapi.com,POST:Get Token,get token by email and password,,[{}],[{}]
0.21552938222885132,UAE Real Estate,https://rapidapi.com/dotlas-dotlas-default/api/uae-real-estate/,uae-real-estate.p.rapidapi.com,GET:get_property_evaluation_districts_rent_compare_get,About:,Districts,"[{'参数名': ['property_type', 'price', 'longitude', 'property_sub_type', 'latitude', 'bedrooms', 'size'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '', '', '', '']}]",[{}]
0.21540173888206482,Realty in US,https://rapidapi.com/apidojo/api/realty-in-us/,realty-in-us.p.rapidapi.com,GET:properties/v2/list-for-sale (Deprecated),List properties for sale,properties,[{}],"[{'参数名': ['postal_code', 'sort', 'prop_type', 'prop_sub_type', 'features', 'radius', 'age_min', 'age_max', 'sqft_min', 'sqft_max', 'baths_min', 'beds_min', 'price_min', 'price_max', 'lot_sqft_min', 'lot_sqft_max', 'is_matterports', 'is_foreclosure', 'has_open_house', 'is_new_construction', 'is_contingent', 'is_pending', 'is_new_plan', 'lat_max', 'lat_min', 'lng_max', 'lng_min'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Zip code or postal code (do not use this parameter with city and state_code)', 'One of the followings (separated by comma for multiple values): relevance|newest|price_low|price_high|photos|open_house_date|sqft_high|price_reduced_date', 'One of the followings (separated by comma for multiple values): single_family,multi_family,condo,mobile,land,farm,other', 'One of the followings (separated by comma for multiple values): condo,cond_op,townhouse,co_op', 'One of the followings (separated by comma for multiple values): garage_2_or_more,view,waterfront,golf_course_view,swimming_pool,cul_de_sac,hardwood_floors,basement,fireplace,energy_efficient,disability_features,dining_room,washer_dryer,family_room,den_or_office,game_room,central_air,central_heat,forced_air,single_story,two_or_more_stories,corner_lot,water_view,golf_course_lot_or_frontage,hill_or_mountain_view,ocean_view,city_view,lake_view,river_view,community_security_features,community_swimming_pool,community_boat_facilities,recreation_facilities,community_clubhouse,community_horse_facilities,community_tennis_court,community_park,community_golf,senior_community,community_spa_or_hot_tub,rv_or_boat_parking,horse_facilities,tennis_court,spa_or_hot_tub,garage_1_or_more,garage_3_or_more,carport', 'Radius in miles to look for properties (1 to 20)', 'Min age of properties', 'Max age of properties', 'Min size of the properties', 'Max size of the properties', 'Min baths of properties', 'Min beds of properties', 'Option filter by setting min price', 'Option filter by setting max price', 'Min Lot/Acreage size', 'Max Lot/Acreage size', 'true/false - 3D tours only', 'true/false - Foreclosures only', 'true/false - Open houses only', 'true/false - New construction only', 'true/false - Contingent only', 'true/false - Pending only', 'true/false - Homes not yet built', 'Look for properties in bounding box, this is the max latitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the min latitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the max longitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.', 'Look for properties in bounding box, this is the min longitude of the coordinate.\nHas no affect if postal_code, or city or state_code parameter has value.']}]"
0.2149842232465744,Fake Brightcove,https://rapidapi.com/siltest/api/fake-brightcove/,fake-brightcove.p.rapidapi.com,GET:Ingest Status,Ingest Job Status,,"[{'参数名': ['account_id', 'video_id', 'job_id'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
